92952,de89baea-27a5-499b-bd94-b54b14296bf7,AppMobileDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21365,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "appStore", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "notificationService", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}]"
92953,8338ea2c-4cc6-4bfa-a77a-36daca11415d,AppMobileHybridDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "hybridFramework", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "webViewSupport", "optional": true, "description": "", "typeDetails": {"cdObjId": 93113, "isPrimitive": true}}]"
92954,ec444507-dc3e-404c-976b-1678be9bae49,AppMobileNativeDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21369,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "nativeSdk", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "deviceCapabilities", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}]"
92955,b594f966-5d08-4753-9712-bb691bb11c12,AppDesktopDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "osSupport", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}, {"field": "nativeFeatures", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}, {"field": "distributionMethod", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}]"
92956,1f7b8126-69ff-46f5-804f-f0c9314d8602,AppIotDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "connectivity", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}, {"field": "hardwareSupport", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "powerSource", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}]"
92957,f99675f1-73db-4a30-9525-ed0739232a87,AppGameDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "gameEngine", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "multiplayerSupport", "optional": true, "description": "", "typeDetails": {"cdObjId": 93113, "isPrimitive": true}}, {"field": "physicsEngine", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "targetPlatform", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}]"
92958,99a5b003-a706-4df5-b623-fd5f26305cc7,AppEmbeddedDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "realTimeOs", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "hardwareConstraints", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "connectivity", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}]"
92959,4a523c2b-56a3-45d7-906f-819d0e24492c,AppRoboticsDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21379,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "roboticsFramework", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "controlMethod", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "supportedHardware", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}]"
92960,8fe0f44f-65e7-439c-a64a-1e1986689140,AppPluginDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "compatibleSoftware", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}, {"field": "integrationType", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}]"
92961,7d5f1b96-0a79-443e-b38b-71541a6eeed8,AppMicroserviceDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "interServiceCommunication", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "scalingMethod", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "dependencies", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}]"
92962,abfdc524-b815-4650-b789-c17cbdbf80c8,BaseDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21385,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "name", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "description", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "version", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}]"
92963,3dc124b8-5e44-4d8c-8f3c-0cd4b16594f9,CdControllerDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "name", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "module", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "description", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "parent", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "dependencies", "optional": true, "description": "", "typeDetails": {"cdObjId": 92992, "isArray": true}}, {"field": "actions", "optional": false, "description": "", "typeDetails": {"cdObjId": 93008, "isArray": true}}]"
92964,36626135-4e59-4d47-9646-aeeb15fa6e12,CdModuleDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "name", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "description", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "ctx", "optional": false, "description": "", "typeDetails": {"cdObjId": 92943, "isInterface": true, "isDescriptor": true}}, {"field": "projectGuid", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "parentProjectGuid", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "language", "optional": false, "description": "", "typeDetails": {"cdObjId": 93019, "isInterface": true, "isDescriptor": true}}, {"field": "license", "optional": false, "description": "", "typeDetails": {"cdObjId": 93025, "isInterface": true, "isDescriptor": true}}, {"field": "contributors", "optional": false, "description": "", "typeDetails": {"cdObjId": 93070, "isInterface": true, "isDescriptor": true}}, {"field": "controllers", "optional": false, "description": "", "typeDetails": {"cdObjId": 92963, "isArray": true}}, {"field": "models", "optional": false, "description": "", "typeDetails": {"cdObjId": 93026, "isArray": true}}, {"field": "services", "optional": false, "description": "", "typeDetails": {"cdObjId": 92966, "isArray": true}}, {"field": "developmentEnvironment", "optional": true, "description": "", "typeDetails": {"cdObjId": 93007, "isInterface": true, "isDescriptor": true}}, {"field": "runtimeEnvironment", "optional": true, "description": "", "typeDetails": {"cdObjId": 93033, "isInterface": true, "isDescriptor": true}}, {"field": "cdCi", "optional": true, "description": "", "typeDetails": {"cdObjId": 92967, "isInterface": true, "isDescriptor": true}}, {"field": "versionControl", "optional": true, "description": "", "typeDetails": {"cdObjId": 93066, "isInterface": true, "isDescriptor": true}}]"
92965,17fe6bab-7a1a-4f6d-8f7b-0ab8903b39b4,CdModuleTypeDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "typeName", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}]"
92966,3b5f5562-0922-4a63-b59d-f6a3646d2315,CdServiceDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "name", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "module", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "description", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "parent", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "dependencies", "optional": true, "description": "", "typeDetails": {"cdObjId": 92992, "isArray": true}}, {"field": "methods", "optional": false, "description": "", "typeDetails": {"cdObjId": 93008, "isArray": true}}]"
92967,5e7b6bd4-f99d-419d-af48-37e92f74c110,CiCdDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21390,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "cICdPipeline", "optional": false, "description": "", "typeDetails": {"cdObjId": 92970, "isInterface": true, "isDescriptor": true}}, {"field": "cICdTriggers", "optional": false, "description": "", "typeDetails": {"cdObjId": 92972, "isInterface": true, "isDescriptor": true}}, {"field": "cICdEnvironment", "optional": false, "description": "", "typeDetails": {"cdObjId": 92973, "isInterface": true, "isDescriptor": true}}, {"field": "cICdNotifications", "optional": true, "description": "", "typeDetails": {"cdObjId": 92975, "isInterface": true, "isDescriptor": true}}, {"field": "cICdMetadata", "optional": true, "description": "", "typeDetails": {"cdObjId": 92976, "isInterface": true, "isDescriptor": true}}]"
92968,5cfe72ba-a24f-44f1-8503-135b202405bc,CICdTask,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "name", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "type", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "executor", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "status", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "duration", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "logs", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}]"
92969,2402214b-7a62-4e5f-bf6a-bfecddfb9eb0,CICdStage,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "name", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "description", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "tasks", "optional": false, "description": "", "typeDetails": {"cdObjId": 92968, "isArray": true}}]"
92970,c7744c83-6f96-4983-84b7-693d21a15ba4,CICdPipeline,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "name", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "type", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "stages", "optional": false, "description": "", "typeDetails": {"cdObjId": 92969, "isArray": true}}]"
92971,05fa8515-e2b0-47f4-a1b8-523e85229124,CICdTriggerConditions,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "includeTags", "optional": false, "description": "", "typeDetails": {"cdObjId": 93113, "isPrimitive": true}}, {"field": "excludeBranches", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}]"
92972,ed2f5c00-4be3-4651-9295-afa31d894801,CICdTrigger,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "type", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "schedule", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "branchFilters", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}, {"field": "conditions", "optional": true, "description": "", "typeDetails": {"cdObjId": 92971, "isInterface": true, "isDescriptor": true}}]"
92973,1c3dbeea-f505-4dc4-9714-dcb90a853aa7,CICdEnvironment,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "name", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "url", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "type", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "deploymentStrategy", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}]"
92974,4882c57e-3df7-4287-bde0-41bba389cbca,CICdNotificationChannel,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "name", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "type", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "recipients", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isArray": true}}, {"field": "messageFormat", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}]"
92975,0aae2d0e-d403-4fa8-85d1-f27c5b778a32,CICdNotification,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "channels", "optional": false, "description": "", "typeDetails": {"cdObjId": 92974, "isArray": true}}, {"field": "onEvents", "optional": false, "description": "", "typeDetails": {"cdObjId": -1, "isArray": true}}]"
92976,5bf72609-bdae-4e11-b0d8-e3b4a6d64957,CICdMetadata,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "createdBy", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "lastModified", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "version", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "repository", "optional": true, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}]"
92977,656d4907-37c0-4262-b95d-98848f59e625,ContainerManagerDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "typeInfo", "optional": false, "description": "", "typeDetails": {"cdObjId": 92978, "isInterface": true, "isDescriptor": true}}, {"field": "platformCompatibility", "optional": false, "description": "", "typeDetails": {"cdObjId": 93072, "isInterface": true, "isDescriptor": true}}, {"field": "scalingConfig", "optional": false, "description": "", "typeDetails": {"cdObjId": 93040, "isInterface": true, "isDescriptor": true}}, {"field": "cliControls", "optional": false, "description": "", "typeDetails": {"cdObjId": 93045, "isInterface": true, "isDescriptor": true}}, {"field": "security", "optional": false, "description": "", "typeDetails": {"cdObjId": 93046, "isInterface": true, "isDescriptor": true}}, {"field": "containerDetails", "optional": true, "description": "", "typeDetails": {"cdObjId": 92979, "isArray": true}}, {"field": "features", "optional": false, "description": "", "typeDetails": {"cdObjId": 92980, "isInterface": true, "isDescriptor": true}}]"
92978,415b3cdb-3012-48e1-b2c2-215f258cc99c,ContainerManagerTypeDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "managerType", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "supportedContainerTypes", "optional": false, "description": "", "typeDetails": {"cdObjId": -1, "isArray": true}}, {"field": "deploymentMode", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}]"
92979,64f0645e-aa9f-4360-aa4c-55912bfc3537,ContainerDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "containerId", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "image", "optional": false, "description": "", "typeDetails": {"cdObjId": 93111, "isPrimitive": true}}, {"field": "status", "optional": false, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "ports", "optional": true, "description": "", "typeDetails": {"cdObjId": 93112, "isArray": true}}, {"field": "environmentVariables", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}, {"field": "resourceUsage", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}]"
92980,f1bebc55-29e4-4cf7-9c02-8f22bbb743c5,ContainerManagementFeaturesDescriptor,5ab9a944-1014-4664-ad96-8ceb737d1857,NULL,NULL,d3f1a14d-6fb1-468c-b627-9a098ead6d5d,NULL,NULL,NULL,21403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{"field": "supportsLogging", "optional": false, "description": "", "typeDetails": {"cdObjId": 93113, "isPrimitive": true}}, {"field": "supportsMonitoring", "optional": false, "description": "", "typeDetails": {"cdObjId": 93113, "isPrimitive": true}}, {"field": "orchestrationSupport", "optional": true, "description": "", "typeDetails": {"cdObjId": -1, "isArray": true}}, {"field": "lifecycleHooks", "optional": true, "description": "", "typeDetails": {"cdObjId": -1}}]"
